City,AGE,Gender,Nationality,Subject_Area,Years_Higher_Education,Duration_Abroad,ECTS_Anticipated,Special_Needs,Language_Taught,Study_Grant,Placement_Grant
 MADRID1,19,M,ES,380,1,Mrz 25,30,0,DE,422.5,0
 MADRID1,19,F,ES,222,2,9,60,0,FR,1170,0
 MADRID1,19,F,ES,380,1,Okt 25,60,0,EN,1332.5,0
 MADRID0,19,F,ES,223,1,09. Mai,60,0,FR,1235,0
 MADRID4,19,F,ES,72,2,0,0,0,EN,0,900
 MADRID4,19,F,ES,72,2,0,0,0,IT,0,900
 MADRID5,19,F,ES,8,1,0,0,0,EN,0,975
 LOGRONO,19,F,ES,761,1,0,22,0,EN,0,825
 MADRID0,19,F,ES,313,1,08. Mai,60,0,EN,1105,0
 PAMPLON,19,M,ES,349,1,,,,,,
 MADRID4,19,M,ES,813,1,0,37,0,IT,0,750
 MADRID4,19,F,ES,813,1,,,,,,
 MADRID7,19,M,ES,481,1,0,22,0,EN,0,900
 ALBACET,19,F,BG,541,2,0,22,0,FR,0,975
 MALAGA0,19,F,ES,812,1,,,,,,
 SANTAND,19,M,ES,345,2,Aug-25,60,0,EN,1072.5,0
 MADRID7,19,M,ES,213,1,0,0,0,EN,0,825
 MADRID7,19,F,ES,213,1,0,0,0,EN,0,900
 MURCIA0,19,F,ES,213,2,0,4,0,EN,0,600
 BARCELO,19,F,ES,223,1,10,90,0,DE,1300,0
 MURCIA0,19,F,ES,223,1,10,60,0,DE,1300,0
 SAN-SEB,19,M,ES,523,1,0,22,0,IT,0,900
 MADRID1,19,M,ES,345,1,0,0,0,EN,0,600
 MADRID1,19,F,ES,729,1,0,0,0,EN,0,900
 MADRID1,19,F,ES,811,2,0,0,0,EN,0,825
 SAN-SEB,19,M,ES,523,1,0,22,0,EN,0,900
 SAN-SEB,19,M,ES,523,1,0,22,0,EN,0,900
 SAN-SEB,19,F,ES,762,1,0,0,0,EN,0,900
 MADRID9,19,M,ES,813,2,0,90,0,EN,0,600
 MADRID9,19,M,ES,813,2,0,90,0,FR,0,600
 MADRID9,19,F,ES,811,1,6,39,0,FR,780,0
 MADRID9,19,F,ES,811,1,0,22,0,FR,0,975
 ZARAGOZ,19,M,ES,523,3,0,22,0,IT,0,1500
 MADRID4,19,F,ES,812,2,0,22,0,FR,0,975
 MADRID1,19,F,ES,380,1,0,12,0,EN,0,750
 BARCELO,19,F,ES,223,1,4,21,0,EN,520,0
 MADRID1,19,M,ES,345,1,0,22,0,EN,0,750
 MADRID1,19,M,ES,813,1,0,22,0,EN,0,750
 MURCIA0,19,F,ES,223,1,09. Mai,60,0,IT,1235,0
 MURCIA0,19,F,ES,223,1,9,60,0,EN,1170,0
 MURCIA0,19,M,ES,223,1,Sep-75,60,0,FR,1267.5,0
 SALAMAN,19,F,IT,421,2,Sep-75,60,0,NL,1267.5,0
 BADAJOZ,19,M,ES,813,2,0,0,0,PT,0,900
 BADAJOZ,19,M,ES,813,2,0,0,0,PT,0,900
 BADAJOZ,19,M,ES,541,2,0,22,0,IT,0,900
 MURCIA0,19,F,ES,222,1,10,60,0,FR,1300,0
 MURCIA0,19,F,ES,222,1,Sep-25,60,0,FR,1202.5,0
 LOGRONO,19,F,ES,729,1,0,0,0,EN,0,900
 LOGRONO,19,F,ES,729,1,0,0,0,FR,0,900
 ALBACET,19,F,ES,620,1,0,22,0,EN,0,750
 ALBACET,19,F,ES,761,2,0,22,0,EN,0,900
 MADRID3,19,F,ES,729,1,0,0,0,EN,0,975
 MADRID2,19,F,ES,1,2,5,28,0,EN,650,0
 BARCELO,19,F,ES,223,1,10,33,0,DE,1300,0
 MADRID9,19,M,ES,525,1,0,22,0,EN,0,825
 MADRID6,19,M,ES,213,1,0,0,0,EN,0,975
 BARCELO,19,F,ES,223,1,Okt 75,60,0,IT,1397.5,0
 PAMPLON,19,M,ES,481,1,,,,,,
 PAMPLON,19,F,ES,349,1,,,,,,
 MADRID1,19,F,ES,213,1,0,12,0,FR,0,1350
 MADRID1,19,M,ES,813,1,0,22,0,EN,0,750
 MADRID9,19,F,ES,346,1,0,0,0,FR,0,825
 MADRID1,19,F,ES,345,1,0,0,0,EN,0,900
 MADRID1,19,M,ES,813,1,0,15,0,EN,0,900
 OVIEDO0,19,F,ES,34,3,9,60,0,EN,1170,0
 OVIEDO0,19,F,ES,222,3,9,60,0,EN,1170,0
 MADRID3,19,M,ES,721,2,0,0,0,EN,0,1425
 MADRID1,19,M,ES,340,1,0,12,0,EN,0,750
 ALBACET,19,F,ES,761,2,0,22,0,EN,0,900
 ALBACET,19,M,ES,525,2,0,20,0,IT,0,900
 MADRID1,19,F,ES,815,1,0,0,0,EN,0,750
 MADRID3,19,F,ES,721,2,0,0,0,EN,0,1425
 MADRID3,19,F,ES,721,2,0,0,0,FR,0,1425
 MADRID3,19,M,ES,213,1,0,22,0,EN,0,900
 MADRID1,19,F,ES,819,1,0,22,0,IT,0,900
 MADRID1,19,F,ES,542,2,0,22,0,EN,0,900
 BARCELO,19,M,ES,223,1,Sep-75,45,0,FR,1267.5,0
 MADRID1,19,M,ES,813,1,0,15,0,EN,0,900
 SAN-SEB,19,F,ES,589,1,0,22,0,IT,0,900
 SAN-SEB,19,F,ES,589,1,0,22,0,IT,0,900
 MADRID6,19,F,ES,1,2,0,22,0,EN,0,900
 MURCIA0,19,F,ES,223,1,10,60,0,IT,1300,0
 MURCIA0,19,M,ES,222,1,09. Mai,60,0,FR,1235,0
 MADRID4,19,F,ES,812,2,0,22,0,FR,0,900
 MADRID4,19,F,ES,812,2,0,22,0,EN,0,900
 MADRID4,19,F,ES,812,2,0,22,0,EN,0,900
 MADRID4,19,F,ES,762,1,,,,,,
 MADRID4,19,M,ES,813,1,,,,,,
  VIGO01,19,F,ES,222,1,10,60,0,EN,1300,0
 ZARAGOZ,19,M,ES,481,2,0,22,0,EN,0,750
 ZARAGOZ,19,M,ES,813,1,0,22,0,EN,0,750
 ZARAGOZ,19,F,ES,214,2,0,0,0,EN,0,750
 ZARAGOZ,19,F,ES,214,1,0,15,0,ES,0,600
 OVIEDO0,19,F,ES,761,2,0,22,0,IT,0,600
 OVIEDO1,19,F,ES,346,1,0,0,0,EN,0,600
 AVILES0,19,M,ES,811,2,0,22,0,FR,0,600
 BARCELO,19,F,ES,725,2,0,0,0,IT,0,600
 BARCELO,19,F,ES,540,2,0,0,0,EN,0,600
  VIGO01,19,F,ES,222,1,09. Mai,61,0,EN,1235,0
  VIGO01,19,F,ES,222,1,Sep-75,60,0,FR,1267.5,0
  VIGO01,19,M,ES,222,1,9,60,0,EN,1170,0
  VIGO01,19,M,ES,222,1,Sep-25,60,0,EN,1202.5,0
  VIGO01,19,F,ES,222,1,Aug-75,60,0,EN,1137.5,0
 ZARAGOZ,19,F,ES,214,1,0,15,0,ES,0,600
 VALENCI,19,F,ES,443,1,Apr-75,30,0,FR,617.5,0
 BILBAO4,19,F,ES,141,1,0,22,0,EN,0,900
 BILBAO2,19,F,ES,812,1,0,22,0,EN,0,900
 BILBAO1,19,F,ES,725,1,,,,,,
  VIGO01,19,F,ES,222,1,Aug-75,57,0,FR,1137.5,0
  VIGO01,19,F,ES,222,1,10. Mai,54,0,EN,1535,0
 SAN-SEB,19,F,ES,143,1,0,0,0,PT,0,975
 SAN-SEB,19,M,ES,214,1,0,0,0,EN,0,975
 BILBAO1,19,F,ES,72,1,0,0,0,EN,0,975
 BILBAO1,19,F,ES,143,1,0,0,0,EN,0,975
 VITORIA,19,F,ES,76,1,0,22,0,EN,0,900
 VITORIA,19,M,ES,54,1,0,22,0,IT,0,900
 VITORIA,19,M,ES,523,1,0,22,0,EN,0,900
 VALENCI,19,M,ES,461,1,11,60,0,DE,1170,0
 BILBAO1,19,M,ES,522,1,0,22,0,EN,0,900
 VALENCI,19,M,PL,99,1,0,16,0,EN,0,900
  VIGO01,19,F,ES,222,1,Sep-75,56,0,FR,1267.5,0
  VIGO01,19,F,ES,222,1,09. Mai,43,0,FR,1235,0
  VIGO01,19,F,ES,222,1,Sep-75,60,0,FR,1267.5,0
 MALAGA0,19,F,ES,812,2,,,,,,
 VITORIA,19,M,ES,620,1,0,22,0,EN,0,900
 BILBAO1,19,F,ES,442,1,0,22,0,IT,0,900
  VIGO01,19,F,ES,222,1,09. Mai,58,0,CS,1235,0
 SEVILLA,19,F,ES,222,1,10,60,0,DE,1300,0
 SEVILLA,19,M,ES,223,1,9,60,0,EN,1170,0
  VIGO01,19,F,ES,222,1,9,60,0,EN,1170,0
  VIGO01,19,F,ES,222,1,Apr-25,60,0,EN,552.5,0
  VIGO01,19,F,ES,222,1,08. Mai,60,0,FR,1105,0
  VIGO01,19,F,ES,222,1,10,60,0,DE,1300,0
 SEVILLA,19,F,ES,223,1,4,30,0,FR,520,0
 SEVILLA,19,F,ES,222,1,5,21,0,DE,650,0
 SEVILLA,19,M,ES,222,1,4,30,0,EN,520,0
 GRANADA,19,M,ES,523,2,,,,,,
 GRANADA,19,M,ES,523,2,0,0,0,EN,0,900
 VITORIA,19,F,ES,345,1,0,22,0,EN,0,900
 VITORIA,19,M,ES,481,1,0,22,0,EN,0,900
 VITORIA,19,M,ES,523,1,0,22,0,EN,0,900
 VITORIA,19,M,ES,521,1,0,22,0,IT,0,900
 ALICANT,20,F,ES,222,2,10,54,0,FR,1289.7,0
 ALICANT,20,F,ES,223,2,Sep-25,57,0,FR,1192.97,0
 ALICANT,20,F,ES,38,2,Mrz 75,18,0,EN,483.64,0
 ALMERIA,20,F,ES,144,1,Apr-25,30,0,IT,552.5,0
 ALMERIA,20,F,ES,762,1,4,24,0,EN,520,0
 ALICANT,20,F,ES,222,2,9,38,0,EN,1160.73,0
 ALICANT,20,F,ES,313,2,9,54,0,EN,1160.73,0
 ALICANT,20,F,ES,223,2,Sep-25,60,0,EN,1192.97,0
 ALMERIA,20,M,ES,343,1,10,60,0,DE,1300,0
 ALMERIA,20,F,ES,343,1,08. Mai,60,0,FR,1105,0
 ALMERIA,20,M,ES,38,1,09. Mai,60,0,IT,1235,0
 ALMERIA,20,F,ES,723,1,Mrz 25,24,0,EN,422.5,0
 ALMERIA,20,F,ES,723,1,Mrz 25,24,0,PT,422.5,0
 ALMERIA,20,F,ES,343,1,Mai 25,30,0,DE,682.5,0
 ALBACET,20,M,ES,481,2,0,0,0,EN,0,900
 ALBACET,20,M,ES,481,2,0,0,0,EN,0,900
 ALICANT,20,F,ES,222,2,08. Mai,60,0,EN,1096.25,0
 ALICANT,20,F,ES,340,2,9,75,0,FI,1160.73,0
 ALMERIA,20,M,ES,343,1,9,60,0,EN,1170,0
 ALICANT,20,F,UK,223,2,9,63,0,FR,1160.73,0
 ALICANT,20,F,ES,223,2,10. Mai,58,0,DE,1354.19,0
 ALICANT,20,F,ES,222,2,10,78,0,FR,1289.7,0
 ALICANT,20,F,ES,723,2,Mrz 25,18,0,EN,419.15,0
 ALICANT,20,M,ES,723,2,Mrz 25,18,0,EN,419.15,0
 ALICANT,20,F,ES,223,2,Apr-75,28,0,FR,612.61,0
 ALICANT,20,F,ES,38,2,Okt 25,48,0,IT,1321.94,0
 ALICANT,20,M,ES,223,2,04. Mai,21,0,IT,580.37,0
 ALICANT,20,F,ES,14,2,10,57,0,FR,1289.7,0
 ALICANT,20,M,ES,14,2,5,11,0,PL,644.85,0
 ALICANT,20,F,ES,223,2,Apr-25,30,0,EN,548.12,0
 ALICANT,20,M,ES,442,2,9,60,0,EN,1160.73,0
 ALICANT,20,F,ES,222,2,10,41,0,FR,1289.7,0
 ALICANT,20,F,ES,222,2,10,41,0,FR,1289.7,0
 ALICANT,20,F,ES,723,1,03. Mai,18,0,FI,451.4,0
 ALICANT,20,F,ES,223,2,Sep-25,53,0,EN,1192.97,0
 ALICANT,20,F,ES,723,1,Apr-25,23,0,SV,548.12,0
 ALICANT,20,F,ES,222,2,9,70,0,EN,1160.73,0
 ALICANT,20,M,ES,223,2,5,30,0,EN,644.85,0
 ALICANT,20,F,ES,222,2,08. Mai,60,0,EN,1096.25,0
 ALICANT,20,F,ES,349,2,Sep-25,40,0,FR,1192.97,0
 ALICANT,20,F,ES,222,2,08. Mai,60,0,EN,1096.25,0
 ALICANT,20,F,ES,14,2,Mai 75,30,0,NO,741.58,0
 ALICANT,20,F,ES,223,2,Apr-25,33,0,EN,548.12,0
 ALICANT,20,F,ES,723,2,Mrz 25,18,0,EN,419.15,0
 ALICANT,20,F,ES,222,2,4,30,0,EN,515.88,0
 ALICANT,20,M,ES,223,2,04. Mai,25,0,DE,580.37,0
 ALICANT,20,M,ES,22,2,Mrz 75,30,0,EN,483.64,0
 ALICANT,20,F,ES,345,2,Aug-25,40,0,EN,1064,0
 ALICANT,20,F,ES,222,2,Apr-75,25,0,EN,612.61,0
 ALICANT,20,F,ES,723,2,Mrz 25,20,0,EN,419.15,0
 ALICANT,20,F,ES,223,2,Apr-25,33,0,EN,548.12,0
 ALICANT,20,F,ES,222,2,Aug-25,60,0,EN,1064,0
 ALICANT,20,F,ES,14,2,9,60,0,FR,1160.73,0
 ALICANT,20,M,ES,340,2,5,30,0,NL,644.85,0
 ALMERIA,20,M,ES,343,1,9,60,0,FR,1170,0
 ALMERIA,20,F,ES,144,1,10,48,0,IT,1300,0
 ALMERIA,20,F,ES,343,1,Sep-25,60,0,EN,1202.5,0
 ALMERIA,20,F,ES,22,1,10,60,0,DE,1300,0
 ALICANT,20,F,ES,14,2,Mai 25,30,0,EN,677.09,0
 ALICANT,20,F,ES,345,2,Aug-25,60,0,EN,1064,0
 ALICANT,20,F,ES,223,2,Sep-25,60,0,EN,1192.97,0
 ALICANT,20,M,ES,581,2,Okt 25,81,0,NL,1321.94,0
 ALICANT,20,M,ES,223,2,Aug-75,60,0,EN,1128.49,0
 ALICANT,20,F,ES,222,2,Sep-75,54,0,FR,1257.46,0
 ALICANT,20,F,ES,223,2,Sep-25,68,0,EN,1192.97,0
 ALICANT,20,F,ES,223,2,05. Mai,19,0,EN,880.37,0
 ALICANT,20,F,ES,225,3,0,7,0,EN,0,900
 ALICANT,20,F,ES,345,2,10. Mai,60,0,DE,1354.19,0
 ALICANT,20,M,ES,225,9,0,6,0,DE,0,1800
 ALICANT,20,F,ES,223,2,Apr-25,30,0,EN,548.12,0
 ALICANT,20,F,ES,723,2,Mrz 25,18,0,EN,419.15,0
 ALICANT,20,F,ES,813,2,Sep-75,66,0,CS,1257.46,0
 ALICANT,20,F,ES,222,2,Apr-25,30,0,EN,548.12,0
 ALICANT,20,F,ES,223,2,Apr-25,30,0,EN,548.12,0
 ALICANT,20,M,ES,223,1,03. Mai,40,0,EN,451.4,0
 ALICANT,20,M,ES,223,2,9,60,0,FR,1160.73,0
 ALICANT,20,F,ES,723,1,Mrz 25,20,0,EN,419.15,0
 ALICANT,20,F,ES,222,2,Apr-25,25,0,EN,548.12,0
 ALICANT,20,M,ES,223,2,09. Mai,56,0,FR,1225.22,0
 ALICANT,20,M,ES,223,2,09. Mai,53,0,EN,1225.22,0
 ALICANT,20,F,ES,223,2,9,60,0,EN,1160.73,0
 ALICANT,20,F,ES,222,2,08. Mai,60,0,EN,1096.25,0
 ALICANT,20,F,ES,38,2,10,70,0,IT,1289.7,0
 ALICANT,20,F,ES,349,2,Nov-25,83,0,DE,1450.91,0
 ALICANT,20,M,ES,212,2,10,44,0,EN,1300,0
 ALICANT,20,F,ES,761,2,0,22,0,EN,0,900
 ALICANT,20,M,ES,769,1,0,0,0,IT,0,900
 ALICANT,20,F,ES,143,2,0,22,0,EN,0,900
 ALICANT,20,F,ES,143,2,0,22,0,IT,0,900
 ALICANT,20,M,ES,582,2,8,60,0,EN,1031.76,0
 ALICANT,20,M,ES,223,2,7,30,0,EN,902.79,0
 ALICANT,20,F,ES,723,2,04. Mai,23,0,SV,580.37,0
 ALICANT,20,F,ES,38,2,Okt 25,50,0,DA,1321.94,0
 ALICANT,20,F,ES,345,2,4,30,0,EN,515.88,0
 ALICANT,20,M,ES,442,2,04. Mai,18,0,PT,580.37,0
 ALICANT,20,F,ES,223,2,Mrz 75,30,0,EN,483.64,0
 ALICANT,20,F,ES,34,2,Nov-25,60,0,DE,1450.91,0
 ALICANT,20,F,ES,222,2,10,46,0,EN,1417.97,0
 ALICANT,20,F,ES,14,2,Mai 75,30,0,NO,741.58,0
 ALICANT,20,F,ES,222,2,Aug-75,54,0,FR,1128.49,0
 ALICANT,20,F,ES,723,1,Mrz 25,18,0,PT,419.15,0
 ALICANT,20,F,ES,223,2,Apr-25,30,0,EN,548.12,0
 ALICANT,20,F,ES,761,2,0,0,0,IT,0,1200
 ALICANT,20,F,ES,761,2,0,0,0,IT,0,1200
 ALICANT,20,M,ES,813,1,0,0,0,EN,0,600
 ALICANT,20,M,ES,48,4,0,22,0,EN,0,900
 ALICANT,20,M,ES,48,3,0,22,0,EN,0,900
 ALICANT,20,M,ES,48,4,0,22,0,EN,0,900
 ALICANT,20,M,ES,140,2,6,29,0,FR,773.82,0
 ALICANT,20,F,ES,723,2,Mrz 25,18,0,EN,419.15,0
 ALICANT,20,F,ES,38,2,09. Mai,45,0,PL,1225.22,0
 ALICANT,20,F,ES,761,1,0,22,0,IT,0,900
 ALICANT,20,F,ES,761,1,0,22,0,EN,0,900
 ALICANT,20,M,ES,522,1,0,22,0,EN,0,825
 ALICANT,20,F,ES,223,2,Aug-25,60,0,EN,1064,0
 ALICANT,20,F,ES,223,2,Mrz 75,30,0,EN,483.64,0
 ALICANT,20,F,ES,223,2,Apr-25,38,0,EN,548.12,0
 ALMERIA,20,F,ES,223,1,8,60,0,EN,1040,0
 ALMERIA,20,F,ES,762,1,Sep-75,60,0,IT,1267.5,0
 ALMERIA,20,F,ES,345,1,4,21,0,EN,520,0
 ALICANT,20,M,ES,582,2,Aug-25,24,0,EN,1064,0
 ALMERIA,20,F,ES,343,1,Sep-75,60,0,FR,1267.5,0
 ALMERIA,20,F,ES,345,1,5,30,0,FR,650,0
 ALMERIA,20,M,ES,729,1,10,48,0,IT,1300,0
 ALMERIA,20,M,ES,311,1,09. Mai,60,0,IT,1235,0
 ALMERIA,20,F,ES,222,1,Sep-75,60,0,EN,1267.5,0
 ALMERIA,20,F,ES,1,1,Sep-25,60,0,EN,1202.5,0
 ALMERIA,20,F,ES,345,1,Sep-25,60,0,EN,1202.5,0
 ALMERIA,20,F,ES,311,1,9,48,0,EN,1170,0
 ALMERIA,20,F,ES,343,1,10,30,0,FR,1300,0
 ALMERIA,20,M,ES,729,1,Mrz 25,18,0,EN,422.5,0
 ALICANT,20,M,ES,222,2,09. Mai,46,0,EN,1225.22,0
 ALMERIA,20,M,ES,723,1,Mrz 25,24,0,EN,422.5,0
 ALMERIA,20,F,ES,343,1,09. Mai,60,0,IT,1235,0
 ALMERIA,20,F,ES,729,1,Mrz 25,18,0,EN,422.5,0
 ALICANT,20,M,ES,223,2,Sep-25,60,0,EN,1192.97,0
 ALICANT,20,M,ES,723,2,Mrz 25,20,0,EN,419.15,0
 ALICANT,20,F,ES,222,2,9,38,0,EN,1160.73,0
 ALMERIA,20,F,ES,1,1,04. Mai,30,0,EN,585,0
 ALMERIA,20,F,ES,343,1,05. Mai,30,0,EN,715,0
 ALMERIA,20,F,ES,1,1,5,30,0,IT,650,0
 ALMERIA,20,F,ES,38,1,10,59,0,DE,1300,0
 ALMERIA,20,M,ES,223,1,Sep-25,60,0,EN,1202.5,0
 ALMERIA,20,M,ES,223,1,09. Mai,60,0,EN,1235,0
 ALMERIA,20,F,ES,723,1,Mrz 25,24,0,EN,422.5,0
 ALMERIA,20,F,ES,343,1,Sep-75,60,0,EN,1267.5,0
 ALMERIA,20,F,ES,723,1,Apr-25,24,0,IT,552.5,0
 GIRONA0,20,F,ES,811,3,4,12,0,EN,520,0
 GIRONA0,20,F,ES,811,2,4,30,0,EN,520,0
 GIRONA0,20,F,ES,34,2,5,18,0,EN,650,0
 LAS-PAL,20,M,ES,222,2,Apr-75,30,0,EN,617.5,0
 LAS-PAL,20,F,ES,223,2,10,72,0,DE,1300,0
 LAS-PAL,20,F,ES,222,2,Mrz 75,30,0,IT,487.5,0
 GRANADA,20,F,ES,640,2,9,60,0,FR,1170,0
 GRANADA,20,F,ES,223,2,9,30,0,DE,1170,0
 GRANADA,20,F,ES,223,2,9,60,0,FR,1170,0
 GRANADA,20,F,ES,223,2,10,36,0,SV,1300,0
 GRANADA,20,F,ES,140,2,3,30,0,IT,390,0
 GRANADA,20,F,ES,311,2,9,38,0,DE,1170,0
 GRANADA,20,F,ES,640,2,9,60,0,FR,1170,0
 GRANADA,20,F,ES,223,2,9,36,0,FR,1170,0
 MADRID0,20,M,ES,34,2,Apr-25,30,0,EN,552.5,0
 MADRID0,20,M,ES,340,3,0,6,0,FR,0,900
 MADRID0,20,F,ES,223,3,0,0,0,FR,0,900
 MADRID0,20,F,ES,340,3,0,6,0,EN,0,900
 MADRID0,20,F,ES,340,3,0,6,0,FR,0,900
 MADRID0,20,M,ES,340,3,0,6,0,DE,0,900
 MADRID0,20,F,ES,340,3,0,6,0,EN,0,900
 MADRID0,20,F,ES,340,3,0,6,0,EN,0,900
 MADRID0,20,F,ES,340,3,0,6,0,FR,0,900
 MADRID0,20,F,ES,340,3,0,6,0,EN,0,900
 MADRID0,20,F,RO,223,2,10,63,0,DE,1300,0
 MADRID0,20,F,ES,311,2,Sep-75,66,0,IT,1267.5,0
 MADRID0,20,F,ES,321,2,03. Mai,30,0,EN,455,0
 LA-CORU,20,F,ES,222,2,Sep-25,71,0,EN,1202.5,0
 LA-CORU,20,F,ES,312,2,Aug-75,45,0,IT,1137.5,0
 LAS-PAL,20,F,ES,723,2,Mrz 25,12,0,EN,422.5,0
 LAS-PAL,20,M,ES,223,2,10,60,0,EN,1300,0
 MADRID0,20,F,ES,38,2,Mrz 75,30,0,FR,487.5,0
 MADRID0,20,F,ES,38,2,04. Mai,30,0,EN,585,0
 MADRID0,20,F,ES,34,2,8,60,0,EN,1040,0
 HUELVA0,20,F,ES,812,2,Nov-25,60,0,EN,1462.5,0
 HUELVA0,20,F,ES,380,2,Aug-75,56,0,FR,1137.5,0
 LAS-PAL,20,M,ES,214,2,0,0,0,EN,0,600
 HUELVA0,20,F,ES,222,2,9,60,0,EN,1170,0
 HUELVA0,20,M,ES,340,3,Sep-25,78,0,EN,1202.5,0
 HUELVA0,20,M,ES,812,3,Apr-75,29,0,EN,617.5,0
 LAS-PAL,20,F,ES,223,2,10,60,0,EN,1300,0
 LAS-PAL,20,M,ES,58,3,Okt 25,72,0,EN,1300,0
 LAS-PAL,20,M,ES,582,2,Okt 25,51,0,EN,1300,0
 GRANADA,20,F,ES,223,2,9,54,0,EN,1170,0
 GRANADA,20,F,ES,223,2,9,60,0,DE,1170,0
 CORDOBA,20,M,ES,38,2,9,36,0,FR,1170,0
 CORDOBA,20,M,ES,345,2,9,27,0,EN,1170,0
 CORDOBA,20,F,ES,223,2,9,60,0,IT,1170,0
 CIUDA-R,20,M,ES,222,2,9,54,0,EN,1170,0
 CORDOBA,20,F,ES,223,2,10,54,0,FR,1300,0
 CORDOBA,20,F,ES,223,2,10,60,0,DE,1300,0
 CORDOBA,20,M,ES,421,2,09. Mai,18,0,FR,1235,0
 CORDOBA,20,F,ES,349,2,10,52,0,EN,1300,0
 CORDOBA,20,M,ES,223,2,9,36,0,EN,1170,0
 CIUDA-R,20,F,ES,14,2,4,30,0,EN,520,0
 CIUDA-R,20,F,ES,14,2,Apr-75,30,0,EN,617.5,0
 CIUDA-R,20,F,ES,14,2,4,30,0,EN,520,0
 CIUDA-R,20,F,ES,32,2,9,60,0,EN,1170,0
 CORDOBA,20,F,ES,223,2,9,60,0,IT,1170,0
 CORDOBA,20,F,ES,223,2,10,60,0,DE,1300,0
 CORDOBA,20,F,ES,223,2,8,42,0,FR,1040,0
 CORDOBA,20,F,ES,723,2,Mai 75,30,0,EN,875,0
 CORDOBA,20,M,ES,349,2,Sep-75,50,0,EN,1267.5,0
  JAEN01,20,F,ES,222,2,10,60,0,EN,1300,0
  JAEN01,20,F,ES,311,2,Apr-75,24,0,EN,617.5,0
  JAEN01,20,F,ES,34,2,Apr-25,30,0,EN,552.5,0
  JAEN01,20,F,ES,1,2,04. Mai,26,0,PL,585,0
 GRANADA,20,F,ES,443,2,9,63,0,FR,1170,0
 LA-CORU,20,F,ES,314,2,Sep-25,38,0,EN,1202.5,0
 LA-CORU,20,F,ES,314,2,10,43,0,IT,1300,0
 LA-CORU,20,M,ES,142,2,Sep-75,60,0,IT,1267.5,0
 GRANADA,20,F,ES,223,2,9,42,0,FR,1170,0
 GRANADA,20,F,ES,223,2,9,60,0,EN,1170,0
 GRANADA,20,F,ES,14,2,9,48,0,EN,1170,0
 GIRONA0,20,M,ES,811,2,4,24,0,EN,520,0
 GIRONA0,20,M,ES,443,2,6,24,0,IT,780,0
 GIRONA0,20,M,ES,811,2,4,24,0,EN,520,0
  LEON01,20,F,ES,14,3,09. Mai,60,0,IT,1235,0
 GRANADA,20,M,ES,223,1,10,60,0,DE,1300,0
 GRANADA,20,F,ES,58,2,10,58,0,FR,1300,0
 GRANADA,20,F,ES,14,2,9,60,0,EN,1170,0
 GRANADA,20,F,ES,22,2,9,30,0,PT,1170,0
 GRANADA,20,F,ES,523,2,9,60,0,FR,1170,0
 GRANADA,20,F,ES,443,2,9,60,0,IT,1170,0
 GRANADA,20,F,ES,727,2,9,48,0,IT,1170,0
 GRANADA,20,F,ES,38,2,10,53,0,IT,1300,0
 GRANADA,20,F,ES,729,2,4,30,0,IT,520,0
 GRANADA,20,F,ES,313,2,9,60,0,FR,1170,0
 GRANADA,20,F,ES,222,2,9,38,0,EL,1170,0
 GRANADA,20,F,ES,762,2,5,30,0,FR,650,0
 GRANADA,20,M,ES,311,2,9,53,0,CS,1170,0
 MADRID0,20,M,ES,223,2,09. Mai,62,0,DE,1235,0
 MADRID0,20,F,ES,34,3,5,25,0,DE,650,0
  JAEN01,20,F,ES,1,2,10,52,0,FR,1300,0
  JAEN01,20,F,ES,345,2,Apr-75,30,0,EN,617.5,0
 MADRID0,20,F,ES,312,2,9,60,0,EN,1170,0
 MADRID0,20,M,ES,223,3,Aug-25,62,0,DE,1072.5,0
 LLEIDA0,20,F,ES,813,2,9,31,0,EN,1170,0
 LLEIDA0,20,F,ES,721,2,9,50,0,EN,1170,0
 LA-CORU,20,M,ES,813,2,Sep-25,60,0,EN,1202.5,0
  JAEN01,20,M,ES,222,2,04. Mai,30,0,EN,585,0
  JAEN01,20,F,ES,144,2,Apr-25,27,0,IT,552.5,0
  JAEN01,20,F,ES,311,2,Apr-75,24,0,EN,617.5,0
  JAEN01,20,F,ES,723,1,Apr-75,24,0,EN,617.5,0
  JAEN01,20,F,ES,723,2,09. Mai,60,0,XX,1235,0
  JAEN01,20,F,ES,38,2,Aug-75,61,0,EN,1137.5,0
 HUELVA0,20,F,ES,149,2,09. Mai,60,0,IT,1235,0
 LLEIDA0,20,M,ES,84,1,0,0,0,FR,0,600
 CORDOBA,20,F,ES,223,2,Aug-25,60,0,FR,1072.5,0
 CORDOBA,20,F,ES,349,3,10,42,0,EN,1300,0
 CORDOBA,20,M,ES,349,2,04. Mai,22,0,EN,585,0
 GRANADA,20,F,ES,225,2,9,60,0,IT,1170,0
 GRANADA,20,M,ES,223,2,9,60,0,NL,1170,0
 GRANADA,20,M,ES,429,2,10,48,0,IT,1300,0
 CIUDA-R,20,M,ES,14,2,Apr-25,30,0,EN,552.5,0
 CASTELL,20,F,ES,223,2,Sep-75,60,0,EN,1267.5,0
 CASTELL,20,F,ES,223,2,Mai 25,24,0,EN,682.5,0
 CASTELL,20,F,ES,32,2,10,66,0,DE,1300,0
 CIUDA-R,20,F,ES,14,2,Jun-25,30,0,EN,1025,0
